location,time,vehicle_count
Location_5069,2025-04-15 07:00,105
Location_5070,2025-04-15 07:00,251
Location_5071,2025-04-15 07:00,204
Location_5072,2025-04-15 07:00,133
Location_5073,2025-04-15 07:00,51
Location_5074,2025-04-15 07:00,195
Location_5075,2025-04-15 07:00,78
Location_5076,2025-04-15 07:00,266
Location_5077,2025-04-15 07:00,98
Location_5078,2025-04-15 07:00,220
Location_5079,2025-04-15 07:00,96
Location_5080,2025-04-15 07:00,289
Location_5081,2025-04-15 07:00,128
Location_5082,2025-04-15 07:00,182
Location_5083,2025-04-15 07:00,60
Location_5084,2025-04-15 07:00,244
Location_5085,2025-04-15 07:00,129
Location_5086,2025-04-15 07:00,114
Location_5087,2025-04-15 07:00,70
Location_5088,2025-04-15 07:00,168
Location_5089,2025-04-15 07:00,227
Location_5090,2025-04-15 07:00,247
Location_5091,2025-04-15 07:00,213
Location_5092,2025-04-15 07:00,71
Location_5093,2025-04-15 07:00,66
Location_5094,2025-04-15 07:00,59
Location_5095,2025-04-15 07:00,286
Location_5096,2025-04-15 07:00,86
Location_5097,2025-04-15 07:00,205
Location_5098,2025-04-15 07:00,236
Location_5099,2025-04-15 07:00,291
Location_5100,2025-04-15 07:00,273
Location_5101,2025-04-15 07:00,285
Location_5102,2025-04-15 07:00,63
Location_5103,2025-04-15 07:00,99
Location_5104,2025-04-15 07:00,168
Location_5105,2025-04-15 07:00,221
Location_5106,2025-04-15 07:00,225
Location_5107,2025-04-15 07:00,75
Location_5108,2025-04-15 07:00,259
Location_5109,2025-04-15 07:00,271
Location_5110,2025-04-15 07:00,183
Location_5111,2025-04-15 07:00,102
Location_5112,2025-04-15 07:00,167
Location_5113,2025-04-15 07:00,119
Location_5114,2025-04-15 07:00,177
Location_5115,2025-04-15 07:00,145
Location_5116,2025-04-15 07:00,108
Location_5117,2025-04-15 07:00,162
Location_5118,2025-04-15 07:00,70
Location_5119,2025-04-15 07:00,100
Location_5120,2025-04-15 07:00,245
Location_5121,2025-04-15 07:00,242
Location_5122,2025-04-15 07:00,120
Location_5123,2025-04-15 07:00,53
Location_5124,2025-04-15 07:00,151
Location_5125,2025-04-15 07:00,71
Location_5126,2025-04-15 07:00,188
Location_5127,2025-04-15 07:00,297
Location_5128,2025-04-15 07:00,263
Location_5129,2025-04-15 07:00,269
Location_5130,2025-04-15 07:00,192
Location_5131,2025-04-15 07:00,148
Location_5132,2025-04-15 07:00,194
Location_5133,2025-04-15 07:00,84
Location_5134,2025-04-15 07:00,250
Location_5135,2025-04-15 07:00,97
Location_5136,2025-04-15 07:00,184
Location_5137,2025-04-15 07:00,150
Location_5138,2025-04-15 07:00,216
Location_5139,2025-04-15 07:00,266
Location_5140,2025-04-15 07:00,116
Location_5141,2025-04-15 07:00,108
Location_5142,2025-04-15 07:00,251
Location_5143,2025-04-15 07:00,192
Location_5144,2025-04-15 07:00,283
Location_5145,2025-04-15 07:00,130
Location_5146,2025-04-15 07:00,297
Location_5147,2025-04-15 07:00,165
Location_5148,2025-04-15 07:00,129
Location_5149,2025-04-15 07:00,169
Location_5150,2025-04-15 07:00,185
Location_5151,2025-04-15 07:00,223
Location_5152,2025-04-15 07:00,63
Location_5153,2025-04-15 07:00,97
Location_5154,2025-04-15 07:00,235
Location_5155,2025-04-15 07:00,149
Location_5156,2025-04-15 07:00,121
Location_5157,2025-04-15 07:00,66
Location_5158,2025-04-15 07:00,279
Location_5159,2025-04-15 07:00,297
Location_5160,2025-04-15 07:00,120
Location_5161,2025-04-15 07:00,170
Location_5162,2025-04-15 07:00,104
Location_5163,2025-04-15 07:00,274
Location_5164,2025-04-15 07:00,219
Location_5165,2025-04-15 07:00,282
Location_5166,2025-04-15 07:00,84
Location_5167,2025-04-15 07:00,174
Location_5168,2025-04-15 07:00,103
Location_5169,2025-04-15 07:00,81
Location_5170,2025-04-15 07:00,269
Location_5171,2025-04-15 07:00,261
Location_5172,2025-04-15 07:00,283
Location_5173,2025-04-15 07:00,179
Location_5174,2025-04-15 07:00,128
Location_5175,2025-04-15 07:00,148
Location_5176,2025-04-15 07:00,299
Location_5177,2025-04-15 07:00,254
Location_5178,2025-04-15 07:00,132
Location_5179,2025-04-15 07:00,111
Location_5180,2025-04-15 07:00,99
Location_5181,2025-04-15 07:00,61
Location_5182,2025-04-15 07:00,201
Location_5183,2025-04-15 07:00,91
Location_5184,2025-04-15 07:00,205
Location_5185,2025-04-15 07:00,242
Location_5186,2025-04-15 07:00,259
Location_5187,2025-04-15 07:00,142
Location_5188,2025-04-15 07:00,267
Location_5189,2025-04-15 07:00,282
Location_5190,2025-04-15 07:00,94
Location_5191,2025-04-15 07:00,64
Location_5192,2025-04-15 07:00,247
Location_5193,2025-04-15 07:00,201
Location_5194,2025-04-15 07:00,200
Location_5195,2025-04-15 07:00,134
Location_5196,2025-04-15 07:00,64
Location_5197,2025-04-15 07:00,77
Location_5198,2025-04-15 07:00,223
Location_5199,2025-04-15 07:00,87
Location_5200,2025-04-15 07:00,144
Location_5201,2025-04-15 07:00,240
Location_5202,2025-04-15 07:00,229
Location_5203,2025-04-15 07:00,279
Location_5204,2025-04-15 07:00,244
Location_5205,2025-04-15 07:00,264
Location_5206,2025-04-15 07:00,95
Location_5207,2025-04-15 07:00,123
Location_5208,2025-04-15 07:00,213
Location_5209,2025-04-15 07:00,298
Location_5210,2025-04-15 07:00,160
Location_5211,2025-04-15 07:00,91
Location_5212,2025-04-15 07:00,75
Location_5213,2025-04-15 07:00,154
Location_5214,2025-04-15 07:00,267
Location_5215,2025-04-15 07:00,278
Location_5216,2025-04-15 07:00,166
Location_5217,2025-04-15 07:00,217
Location_5218,2025-04-15 07:00,171
Location_5219,2025-04-15 07:00,161
Location_5220,2025-04-15 07:00,170
Location_5221,2025-04-15 07:00,177
Location_5222,2025-04-15 07:00,268
Location_5223,2025-04-15 07:00,102
Location_5224,2025-04-15 07:00,232
Location_5225,2025-04-15 07:00,172
Location_5226,2025-04-15 07:00,228
Location_5227,2025-04-15 07:00,79
Location_5228,2025-04-15 07:00,67
Location_5229,2025-04-15 07:00,56
Location_5230,2025-04-15 07:00,81
Location_5231,2025-04-15 07:00,283
Location_5232,2025-04-15 07:00,241
Location_5233,2025-04-15 07:00,211
Location_5234,2025-04-15 07:00,264
Location_5235,2025-04-15 07:00,293
Location_5236,2025-04-15 07:00,158
Location_5237,2025-04-15 07:00,55
Location_5238,2025-04-15 07:00,204
Location_5239,2025-04-15 07:00,197
Location_5240,2025-04-15 07:00,270
Location_5241,2025-04-15 07:00,164
Location_5242,2025-04-15 07:00,195
Location_5243,2025-04-15 07:00,190
Location_5244,2025-04-15 07:00,194
Location_5245,2025-04-15 07:00,233
Location_5246,2025-04-15 07:00,157
Location_5247,2025-04-15 07:00,256
Location_5248,2025-04-15 07:00,225
Location_5249,2025-04-15 07:00,140
Location_5250,2025-04-15 07:00,146
Location_5251,2025-04-15 07:00,290
Location_5252,2025-04-15 07:00,128
Location_5253,2025-04-15 07:00,120
Location_5254,2025-04-15 07:00,131
Location_5255,2025-04-15 07:00,250
Location_5256,2025-04-15 07:00,98
Location_5257,2025-04-15 07:00,141
Location_5258,2025-04-15 07:00,53
Location_5259,2025-04-15 07:00,247
Location_5260,2025-04-15 07:00,79
Location_5261,2025-04-15 07:00,271
Location_5262,2025-04-15 07:00,179
Location_5263,2025-04-15 07:00,187
Location_5264,2025-04-15 07:00,203
Location_5265,2025-04-15 07:00,133
Location_5266,2025-04-15 07:00,104
Location_5267,2025-04-15 07:00,82
Location_5268,2025-04-15 07:00,161
Location_5269,2025-04-15 07:00,190
Location_5270,2025-04-15 07:00,166
Location_5271,2025-04-15 07:00,112
Location_5272,2025-04-15 07:00,291
Location_5273,2025-04-15 07:00,258
Location_5274,2025-04-15 07:00,213
Location_5275,2025-04-15 07:00,92
Location_5276,2025-04-15 07:00,182
Location_5277,2025-04-15 07:00,180
Location_5278,2025-04-15 07:00,256
Location_5279,2025-04-15 07:00,170
Location_5280,2025-04-15 07:00,148
Location_5281,2025-04-15 07:00,51
Location_5282,2025-04-15 07:00,219
Location_5283,2025-04-15 07:00,221
Location_5284,2025-04-15 07:00,99
Location_5285,2025-04-15 07:00,79
Location_5286,2025-04-15 07:00,184
Location_5287,2025-04-15 07:00,294
Location_5288,2025-04-15 07:00,115
Location_5289,2025-04-15 07:00,98
Location_5290,2025-04-15 07:00,88
Location_5291,2025-04-15 07:00,145
Location_5292,2025-04-15 07:00,150
Location_5293,2025-04-15 07:00,248
Location_5294,2025-04-15 07:00,218
Location_5295,2025-04-15 07:00,186
Location_5296,2025-04-15 07:00,211
Location_5297,2025-04-15 07:00,163
Location_5298,2025-04-15 07:00,264
Location_5299,2025-04-15 07:00,215
Location_5300,2025-04-15 07:00,247
Location_5301,2025-04-15 07:00,156
Location_5302,2025-04-15 07:00,90
Location_5303,2025-04-15 07:00,263
Location_5304,2025-04-15 07:00,119
Location_5305,2025-04-15 07:00,274
Location_5306,2025-04-15 07:00,170
Location_5307,2025-04-15 07:00,249
Location_5308,2025-04-15 07:00,200
Location_5309,2025-04-15 07:00,146
Location_5310,2025-04-15 07:00,221
Location_5311,2025-04-15 07:00,209
Location_5312,2025-04-15 07:00,92
Location_5313,2025-04-15 07:00,293
Location_5314,2025-04-15 07:00,164
Location_5315,2025-04-15 07:00,181
Location_5316,2025-04-15 07:00,162
Location_5317,2025-04-15 07:00,279
Location_5318,2025-04-15 07:00,215
Location_5319,2025-04-15 07:00,201
Location_5320,2025-04-15 07:00,216
Location_5321,2025-04-15 07:00,176
Location_5322,2025-04-15 07:00,151
Location_5323,2025-04-15 07:00,201
Location_5324,2025-04-15 07:00,74
Location_5325,2025-04-15 07:00,203
Location_5326,2025-04-15 07:00,279
Location_5327,2025-04-15 07:00,109
Location_5328,2025-04-15 07:00,245
Location_5329,2025-04-15 07:00,298
Location_5330,2025-04-15 07:00,224
Location_5331,2025-04-15 07:00,244
Location_5332,2025-04-15 07:00,265
Location_5333,2025-04-15 07:00,255
Location_5334,2025-04-15 07:00,131
Location_5335,2025-04-15 07:00,220
Location_5336,2025-04-15 07:00,194
Location_5337,2025-04-15 07:00,92
Location_5338,2025-04-15 07:00,63
Location_5339,2025-04-15 07:00,160
Location_5340,2025-04-15 07:00,281
Location_5341,2025-04-15 07:00,134
Location_5342,2025-04-15 07:00,222
Location_5343,2025-04-15 07:00,189
Location_5344,2025-04-15 07:00,239
Location_5345,2025-04-15 07:00,121
Location_5346,2025-04-15 07:00,82
Location_5347,2025-04-15 07:00,159
Location_5348,2025-04-15 07:00,119
Location_5349,2025-04-15 07:00,99
Location_5350,2025-04-15 07:00,228
Location_5351,2025-04-15 07:00,284
Location_5352,2025-04-15 07:00,209
Location_5353,2025-04-15 07:00,198
Location_5354,2025-04-15 07:00,188
Location_5355,2025-04-15 07:00,184
Location_5356,2025-04-15 07:00,143
Location_5357,2025-04-15 07:00,109
Location_5358,2025-04-15 07:00,126
Location_5359,2025-04-15 07:00,144
Location_5360,2025-04-15 07:00,193
Location_5361,2025-04-15 07:00,95
Location_5362,2025-04-15 07:00,85
Location_5363,2025-04-15 07:00,83
Location_5364,2025-04-15 07:00,299
Location_5365,2025-04-15 07:00,244
Location_5366,2025-04-15 07:00,101
Location_5367,2025-04-15 07:00,277
Location_5368,2025-04-15 07:00,96
Location_5369,2025-04-15 07:00,196
Location_5370,2025-04-15 07:00,64
Location_5371,2025-04-15 07:00,136
Location_5372,2025-04-15 07:00,91
Location_5373,2025-04-15 07:00,186
Location_5374,2025-04-15 07:00,285
Location_5375,2025-04-15 07:00,196
Location_5376,2025-04-15 07:00,171
Location_5377,2025-04-15 07:00,142
Location_5378,2025-04-15 07:00,229
Location_5379,2025-04-15 07:00,289
Location_5380,2025-04-15 07:00,203
Location_5381,2025-04-15 07:00,139
Location_5382,2025-04-15 07:00,176
Location_5383,2025-04-15 07:00,168
Location_5384,2025-04-15 07:00,243
Location_5385,2025-04-15 07:00,98
Location_5386,2025-04-15 07:00,247
Location_5387,2025-04-15 07:00,100
Location_5388,2025-04-15 07:00,91
Location_5389,2025-04-15 07:00,241
Location_5390,2025-04-15 07:00,181
Location_5391,2025-04-15 07:00,110
Location_5392,2025-04-15 07:00,114
Location_5393,2025-04-15 07:00,74
Location_5394,2025-04-15 07:00,69
Location_5395,2025-04-15 07:00,246
Location_5396,2025-04-15 07:00,298
Location_5397,2025-04-15 07:00,56
Location_5398,2025-04-15 07:00,157
Location_5399,2025-04-15 07:00,156
Location_5400,2025-04-15 07:00,137
Location_5401,2025-04-15 07:00,159
Location_5402,2025-04-15 07:00,185
Location_5403,2025-04-15 07:00,138
Location_5404,2025-04-15 07:00,167
Location_5405,2025-04-15 07:00,171
Location_5406,2025-04-15 07:00,101
Location_5407,2025-04-15 07:00,164
Location_5408,2025-04-15 07:00,97
Location_5409,2025-04-15 07:00,92
Location_5410,2025-04-15 07:00,189
Location_5411,2025-04-15 07:00,292
Location_5412,2025-04-15 07:00,257
Location_5413,2025-04-15 07:00,132
Location_5414,2025-04-15 07:00,125
Location_5415,2025-04-15 07:00,82
Location_5416,2025-04-15 07:00,281
Location_5417,2025-04-15 07:00,166
Location_5418,2025-04-15 07:00,172
Location_5419,2025-04-15 07:00,230
Location_5420,2025-04-15 07:00,293
Location_5421,2025-04-15 07:00,101
Location_5422,2025-04-15 07:00,286
Location_5423,2025-04-15 07:00,191
Location_5424,2025-04-15 07:00,253
Location_5425,2025-04-15 07:00,174
Location_5426,2025-04-15 07:00,261
Location_5427,2025-04-15 07:00,106
Location_5428,2025-04-15 07:00,236
Location_5429,2025-04-15 07:00,52
Location_5430,2025-04-15 07:00,177
Location_5431,2025-04-15 07:00,179
Location_5432,2025-04-15 07:00,248
Location_5433,2025-04-15 07:00,277
Location_5434,2025-04-15 07:00,281
Location_5435,2025-04-15 07:00,257
Location_5436,2025-04-15 07:00,258
Location_5437,2025-04-15 07:00,94
Location_5438,2025-04-15 07:00,283
Location_5439,2025-04-15 07:00,124
Location_5440,2025-04-15 07:00,271
Location_5441,2025-04-15 07:00,104
Location_5442,2025-04-15 07:00,141
Location_5443,2025-04-15 07:00,227
Location_5444,2025-04-15 07:00,85
Location_5445,2025-04-15 07:00,235
Location_5446,2025-04-15 07:00,254
Location_5447,2025-04-15 07:00,165
Location_5448,2025-04-15 07:00,281
Location_5449,2025-04-15 07:00,245
Location_5450,2025-04-15 07:00,259
Location_5451,2025-04-15 07:00,116
Location_5452,2025-04-15 07:00,269
Location_5453,2025-04-15 07:00,54
Location_5454,2025-04-15 07:00,147
Location_5455,2025-04-15 07:00,206
Location_5456,2025-04-15 07:00,135
Location_5457,2025-04-15 07:00,266
Location_5458,2025-04-15 07:00,65
Location_5459,2025-04-15 07:00,265
Location_5460,2025-04-15 07:00,212
Location_5461,2025-04-15 07:00,252
Location_5462,2025-04-15 07:00,291
Location_5463,2025-04-15 07:00,242
Location_5464,2025-04-15 07:00,251
Location_5465,2025-04-15 07:00,219
Location_5466,2025-04-15 07:00,118
Location_5467,2025-04-15 07:00,131
Location_5468,2025-04-15 07:00,240
Location_5469,2025-04-15 07:00,83
Location_5470,2025-04-15 07:00,100
Location_5471,2025-04-15 07:00,294
Location_5472,2025-04-15 07:00,272
Location_5473,2025-04-15 07:00,266
Location_5474,2025-04-15 07:00,177
Location_5475,2025-04-15 07:00,134
Location_5476,2025-04-15 07:00,78
Location_5477,2025-04-15 07:00,172
Location_5478,2025-04-15 07:00,211
Location_5479,2025-04-15 07:00,237
Location_5480,2025-04-15 07:00,291
Location_5481,2025-04-15 07:00,74
Location_5482,2025-04-15 07:00,68
Location_5483,2025-04-15 07:00,120
Location_5484,2025-04-15 07:00,133
Location_5485,2025-04-15 07:00,177
Location_5486,2025-04-15 07:00,126
Location_5487,2025-04-15 07:00,54
Location_5488,2025-04-15 07:00,202
Location_5489,2025-04-15 07:00,71
Location_5490,2025-04-15 07:00,209
Location_5491,2025-04-15 07:00,231
Location_5492,2025-04-15 07:00,184
Location_5493,2025-04-15 07:00,263
Location_5494,2025-04-15 07:00,165
Location_5495,2025-04-15 07:00,74
Location_5496,2025-04-15 07:00,242
Location_5497,2025-04-15 07:00,64
Location_5498,2025-04-15 07:00,264
Location_5499,2025-04-15 07:00,233
Location_5500,2025-04-15 07:00,196
Location_5501,2025-04-15 07:00,146
Location_5502,2025-04-15 07:00,187
Location_5503,2025-04-15 07:00,230
Location_5504,2025-04-15 07:00,260
Location_5505,2025-04-15 07:00,70
Location_5506,2025-04-15 07:00,195
Location_5507,2025-04-15 07:00,221
Location_5508,2025-04-15 07:00,291
Location_5509,2025-04-15 07:00,186
Location_5510,2025-04-15 07:00,149
Location_5511,2025-04-15 07:00,167
Location_5512,2025-04-15 07:00,91
Location_5513,2025-04-15 07:00,109
Location_5514,2025-04-15 07:00,94
Location_5515,2025-04-15 07:00,156
Location_5516,2025-04-15 07:00,243
Location_5517,2025-04-15 07:00,54
Location_5518,2025-04-15 07:00,252
Location_5519,2025-04-15 07:00,117
Location_5520,2025-04-15 07:00,266
Location_5521,2025-04-15 07:00,119
Location_5522,2025-04-15 07:00,277
Location_5523,2025-04-15 07:00,155
Location_5524,2025-04-15 07:00,279
Location_5525,2025-04-15 07:00,190
Location_5526,2025-04-15 07:00,201
Location_5527,2025-04-15 07:00,184
Location_5528,2025-04-15 07:00,121
Location_5529,2025-04-15 07:00,270
Location_5530,2025-04-15 07:00,285
Location_5531,2025-04-15 07:00,154
Location_5532,2025-04-15 07:00,106
Location_5533,2025-04-15 07:00,272
Location_5534,2025-04-15 07:00,139
Location_5535,2025-04-15 07:00,242
Location_5536,2025-04-15 07:00,257
Location_5537,2025-04-15 07:00,232
Location_5538,2025-04-15 07:00,141
Location_5539,2025-04-15 07:00,243
Location_5540,2025-04-15 07:00,70
Location_5541,2025-04-15 07:00,197
Location_5542,2025-04-15 07:00,270
Location_5543,2025-04-15 07:00,300
Location_5544,2025-04-15 07:00,193
Location_5545,2025-04-15 07:00,264
Location_5546,2025-04-15 07:00,237
Location_5547,2025-04-15 07:00,253
Location_5548,2025-04-15 07:00,201
Location_5549,2025-04-15 07:00,199
Location_5550,2025-04-15 07:00,111
Location_5551,2025-04-15 07:00,74
Location_5552,2025-04-15 07:00,181
Location_5553,2025-04-15 07:00,59
Location_5554,2025-04-15 07:00,146
Location_5555,2025-04-15 07:00,77
Location_5556,2025-04-15 07:00,87
Location_5557,2025-04-15 07:00,250
Location_5558,2025-04-15 07:00,222
Location_5559,2025-04-15 07:00,270
Location_5560,2025-04-15 07:00,50
Location_5561,2025-04-15 07:00,195
Location_5562,2025-04-15 07:00,237
Location_5563,2025-04-15 07:00,85
Location_5564,2025-04-15 07:00,239
Location_5565,2025-04-15 07:00,189
Location_5566,2025-04-15 07:00,113
Location_5567,2025-04-15 07:00,85
Location_5568,2025-04-15 07:00,179
Location_5569,2025-04-15 07:00,221
Location_5570,2025-04-15 07:00,92
Location_5571,2025-04-15 07:00,144
Location_5572,2025-04-15 07:00,163
Location_5573,2025-04-15 07:00,81
Location_5574,2025-04-15 07:00,91
Location_5575,2025-04-15 07:00,68
Location_5576,2025-04-15 07:00,173
Location_5577,2025-04-15 07:00,59
Location_5578,2025-04-15 07:00,50
Location_5579,2025-04-15 07:00,275
Location_5580,2025-04-15 07:00,182
Location_5581,2025-04-15 07:00,78
Location_5582,2025-04-15 07:00,138
Location_5583,2025-04-15 07:00,239
Location_5584,2025-04-15 07:00,171
Location_5585,2025-04-15 07:00,247
Location_5586,2025-04-15 07:00,289
Location_5587,2025-04-15 07:00,129
Location_5588,2025-04-15 07:00,120
Location_5589,2025-04-15 07:00,71
Location_5590,2025-04-15 07:00,264
Location_5591,2025-04-15 07:00,52
Location_5592,2025-04-15 07:00,103
Location_5593,2025-04-15 07:00,193
Location_5594,2025-04-15 07:00,297
Location_5595,2025-04-15 07:00,207
Location_5596,2025-04-15 07:00,153
Location_5597,2025-04-15 07:00,239
Location_5598,2025-04-15 07:00,74
Location_5599,2025-04-15 07:00,268
Location_5600,2025-04-15 07:00,98
Location_5601,2025-04-15 07:00,264
Location_5602,2025-04-15 07:00,300
Location_5603,2025-04-15 07:00,70
Location_5604,2025-04-15 07:00,247
Location_5605,2025-04-15 07:00,64
Location_5606,2025-04-15 07:00,121
Location_5607,2025-04-15 07:00,51
Location_5608,2025-04-15 07:00,233
Location_5609,2025-04-15 07:00,267
Location_5610,2025-04-15 07:00,147
Location_5611,2025-04-15 07:00,126
Location_5612,2025-04-15 07:00,242
Location_5613,2025-04-15 07:00,76
Location_5614,2025-04-15 07:00,89
Location_5615,2025-04-15 07:00,116
Location_5616,2025-04-15 07:00,197
Location_5617,2025-04-15 07:00,284
Location_5618,2025-04-15 07:00,68
Location_5619,2025-04-15 07:00,269
Location_5620,2025-04-15 07:00,68
Location_5621,2025-04-15 07:00,64
Location_5622,2025-04-15 07:00,194
Location_5623,2025-04-15 07:00,66
Location_5624,2025-04-15 07:00,229
Location_5625,2025-04-15 07:00,253
Location_5626,2025-04-15 07:00,220
